ID,Des,NPC,Title,AntecedentQuest,OutPutText,Choice1,Choice1Event,Choice2,Choice2Event,Choice3ConditionMBTI,Choice3ConditionValue,Choice3,Choice3Event
30_3_2_017,2층 보스와의 조우 17회차 대사,드라,환영에서 벗어나는 추종자,31_1_1_082,환영의 힘이 약해지고 있어.\\n 기억하고 싶지 않은 기억이 떠올라.\\n 내가 말한 적 있었나?\\n …\\n …...\\n …...... 다# 너 때문이야.,<확인>,31_2_2_082\\n0,0,0,0,0.0,0,0
30_3_2_018,2층 보스와의 조우 18회차 대사,드라,기억을 찾은 나태의 왕,31_1_1_087,그래#\\n 나는 내 고향을 멸망하는데 앞장섰어.\\n 그래서?\\n이 미 멸망한 고향# 그립 지도 않지.\\n 후회도 안 할 거야. 아니# 안 해.\\n 저항했다면 나 역시 사라졌을 테니까… \\n 결국 나의 선택이었을 뿐이야.\\n 쓰레기라고?\\n 너도 마찬가지일 거야.\\n 항상 정의로운척하지 말고 덤벼!,<확인>,31_2_2_087\\n0,0,0,0,0.0,0,0
30_3_2_019,2층 보스와의 조우 19회차 대사,드라,모든 것을 포기한 나태의 왕,31_1_1_092,나는 나태의 왕.\\n 드뷔시님은 나의 신.\\n 신 아래의 내가 갈 곳은 없어.\\n 나는 드뷔시님의 종.\\n 달라질 것은 없지...\\n 너도 결국 나와 다를 게 없어.\\n 그냥 포기해.,<확인>,31_2_2_092\\n0,0,0,0,0.0,0,0
30_3_2_020,2층 보스와의 조우 20회차 대사,드라,운명을 받아들인 굴복자,31_1_1_097,뭔가 이상하지 않아?\\n 우린 언제까지 싸워야 하지?\\n 왜 나는 계속 부활해서 이곳으로 돌아오는 거지?\\n이 모든 것이 사실 다 환영일까?\\n 아무렴...\\n 그래# 이젠 다 상관 없어.\\n 이게 운명이라면..\\n 지나가려면 나를 다시 쓰러트려.,<확인>,31_2_2_097\\n0,0,0,0,0.0,0,0
30_3_2_021,2층 보스와의 조우 21회차 이후 반복 대사,드라,2층의 문지기,31_1_1_102,왔어?\\n 오늘도 나를 쓰러트려 봐.\\n 오늘의 결과는 다를지도 모르지.,<확인>,31_2_2_102\\n0,0,0,0,0.0,0,0
30_3_3_001,3층 보스와의 조우_1회차 대사,보헌,흐릿한 어둠의 존재,31_1_1_003,한심하군. 이런 꿈속에서 허우적대고 있는 꼴이라니.\\n음? 그 표정... 설마 모르고 있었나?\\n대체 언제부터 여기가 현실이라고 착각하고 있었던 것이지?\\n한심한 녀석. 역시# 늦기 전에 가져가야겠군.,<확인>,31_2_2_003\\n0,0,0,0,0.0,0,0
30_3_3_002,3층 보스와의 조우 2회차 대사,보헌,뚜렷한 어둠의 존재,31_1_1_008,고작 환영 하나 벗어났다고 기뻐하고 있다니.\\n그런 식이면 앞으로 더 큰 힘 앞에서 쓰러지고 말 것이다.\\n비참하게 고통받으며 쓰러지기 전에 내가 구원해주마.\\n음? 설마 나와 싸우려는 것인가?\\n고작 환영 하나 이겼다고 의기양양하게 덤비는 꼴이라니.\\n그 표정... 설마# 이전에 싸운게 정말 나라고 생각했던 것인가?\\n대체 언제부터 그것이 나라고 착각하고 있었던 것이지?\\n한심한 녀석. 더욱 쓰러트려야할 이유가 생겼군.,<확인>,31_2_2_008\\n0,0,0,0,0.0,0,0
30_3_3_003,3층 보스와의 조우 3회차 대사,보헌,뚜렷한 어둠의 존재,31_1_1_013,정말 안타깝구나# 지금 자신이 무엇을 하고 있는지 모르는 것이.\\n이 이상 앞으로 나아가봤자 큰 힘 앞에 무릎 꿇고 말 것이다.\\n그 때가 되어서 후회해봤자 늦었다.\\n얌전히 여기서 포기하는 것이 모든 것을 위해서 좋은 것이다.,<확인>,31_2_2_013\\n0,0,0,0,0.0,0,0
30_3_3_004,3층 보스와의 조우 4회차 대사,보헌,뚜렷한 어둠의 존재,31_1_1_018,그럼에도 포기하지 않을 것인가?\\n그래# 그럴 수 있지. 이해 못할 것도 아니야.\\n자신의 기억을 되찾으려고 할 뿐이니까.\\n하지만 그 행동이 어떤 결과를 불러오는지는 모르는군.\\n좋아. 악의 없는 행동이 더 무서운 법이지.\\n행동에 거리낌이 없거든.\\n그렇기 때문에 더욱이 내가 널 막아야만 하는 것이다.\\n나쁘게 생각하지 말아다오.,<확인>,31_2_2_018\\n0,0,0,0,0.0,0,0
30_3_3_005,3층 보스와의 조우_5회차 대사,보헌,뚜렷한 어둠의 존재,31_1_1_023,정말 기억을 되찾는걸 포기할 생각이 없나?\\n이쯤에서 그만 두는 편이 모든 것을 위한다고 생각한다만.\\n음? 그 표정은... 무슨 말인지 궁금하다는 표정이군.\\n그래# 생각해보니 자세한 설명을 하지도 않았군. 내 불찰이다.\\n어쩌면# 처음부터 설명을 해줬으면 불필요한 싸움을 하지 않았을 수도 있겠어.\\n하지만# 지금은 설명보다 직접 널 쓰러트리는게 더 빠를것 같군.\\n정 그렇게 궁금하다면 날 쓰러트리고 들어 보는게 어떤가?\\n만약# 이번에도 날 쓰러트린다면 생각 좀 해보도록 하지.,<확인>,31_2_2_023\\n0,0,0,0,0.0,0,0
30_3_3_006,3층 보스와의 조우_6회차 대사,보헌,뚜렷한 어둠의 존재,31_1_1_028,음# 그 표정은... 어서 빨리 말하라는 듯한 표정이군?\\n좋아# 약속이니까. 생각 좀 해보도록 하지.\\n음? 장난 치지말라고? 난 처음부터 말해주겠다고 한 적 없었다.\\n생각 좀 해보겠다고만 했지.\\n음? 그 표정은... 화가 난 것 같군.\\n이해한다. 누구라도 화를 낼만한 상황이야.\\n음? 덤비는건가?,<확인>,31_2_2_028\\n0,0,0,0,0.0,0,0
30_3_3_007,3층 보스와의 조우_7회차 대사,보헌,드릴을 쫒는 어둠의 존재,31_1_1_033,거대한 힘에는 그에 따른 책임과 위험이 있는 법이지.\\n너는# 생각해본적 있나?\\n시공간에 간섭할 수 있는 거대한 힘...\\n그런 거대한 힘을 가진 한 쌍의 드릴...\\n그 드릴을 계속해서 사용했을 때 어떤 미래가 기다리고 있는지?\\n너는 그 힘을 사용해 좋은 일을 하고 있다고 생각했겠지.\\n정작 그 힘이 이 우주를 멸망 시키는 힘인줄도 모른 채.\\n지금 여기서 무지한 너에게 알려주지.\\n그 드릴은 이 우주를 파멸로 이끌 물건이다.\\n그렇기에 드릴을 여기 내려놓고 모든 걸 포기한 채 돌아가라.\\n너의 기억을 대가로 이 우주가 구원 받게 되는 것이다.,<확인>,31_2_2_033\\n0,0,0,0,0.0,0,0
30_3_3_008,3층 보스와의 조우_8회차 대사,보헌,드릴을 쫒는 어둠의 존재,31_1_1_038,너는... 생각했던 것보다 더욱 어리석구나.\\n모든 것을 이야기 해주었음에도 다시 그 힘을 사용하다니.\\n다시 한 번 말해주도록 하지.\\n그 힘은 이 우주를 파멸시킬 힘이다.\\n드릴을 포기하고 그만 돌아가라!,<확인>,31_2_2_038\\n0,0,0,0,0.0,0,0
30_3_3_009,3층 보스와의 조우_9회차 대사,보헌,드릴을 쫒는 어둠의 존재,31_1_1_043,어째서# 이렇게까지 말해줘도 포기하지 않는 것이냐?\\n고작 너의 기억을 되찾기 위해서 이 우주를 파멸시킬 작정인 것이냐?\\n대화로 회유할 수 있다고 생각했지만# 아무래도 무리였던 것 같군...\\n이렇게 된 이상 너를 없애서라도 뺏어가겠다.\\n음? 여태까지 계속 져놓고 무슨 헛소리를 하느냐는 듯한 얼굴이군.\\n네놈# 대체 언제부터 그게 내 전력이라고 착각하고 있었던 것이지?\\n나는 불필요한 희생을 바라지 않았던 것뿐이다!,<확인>,31_2_2_043\\n0,0,0,0,0.0,0,0
30_3_3_010,3층 보스와의 조우_10회차 대사,보헌,파멸에 굴복한 어둠의 존재,31_1_1_048,너는... 단순히 기억을 되찾기 위해 행동하는 것이 아닌것 같군.\\n음? 그렇군... 드림스토커 녀석들 때문인가?\\n네놈이 계속 힘을 사용하는 이유는 그 녀석들을 막기 위해서였군.\\n음? 나도 그녀석들과 한패가 아니냐고?\\n아니# 녀석들과 나는 그저 이해 관계가 일치한 동업자 같은 관계다.\\n녀석들의 역겨운 사상이나 목적 같은 것은 나랑 상관없다.\\n나는 그저# 이 우주를 지키기 위해 행동하고 있을 뿐이다.\\n그 과정에서 발생하는 사소한 희생은 어쩔 수 없을 뿐...\\n음? 화가 많이 났나 보군. 이해한다.\\n처음부터 누구에게도 이해받지 못 할 거라고 생각했다.,<확인>,31_2_2_048\\n0,0,0,0,0.0,0,0
30_3_3_011,3층 보스와의 조우_11회차 대사,보헌,파멸에 굴복한 어둠의 존재,31_1_1_053,네놈이 드릴의 힘을 사용할수록 그 힘이 더욱 커지는 것이 느껴진다.\\n이 우주가 파멸에 한 발자국 더 다가갔다는 증거지.\\n이상하다고 생각하지 않나?\\n너는 지금 이 우주를 위해 행동하고 있는데#\\n그 행동이 정작 이 우주를 파멸로 이끌고 있다는 것이?\\n참으로 아이러니한 상황이군.\\n더 늦기 전에 이 상황을 끝내야만 한다.\\n더 이상 이해하지 않아도 좋다. \\n우주의 파멸이라는 더 큰 위협을 막기 위해선#\\n드림스토커라는 작은 위협은 정말 사소한 것이다.\\n아니라고? 부럽군. 너의 그 무지함이.\\n그렇다면 막아봐라. 나도# 드림스토커도#\\n그 드릴의 힘도!,<확인>,31_2_2_053\\n0,0,0,0,0.0,0,0
30_3_3_012,3층 보스와의 조우_12회차 대사,보헌,파멸에 굴복한 어둠의 존재,31_1_1_058,... 드릴의 힘이 더욱 커지고 있다.\\n네놈은 서서히 드릴의 힘에 잠식이 되겠지...\\n네 의지와 상관없이 더욱 날뛰게 될 것이고.\\n결국에는 이 우주를 파멸로 이끄는 존재가 될 것이다.\\n그 때가 되었을 때 너는 자신의 행동에 후회하지 않을 자신이 있나?\\n음? 그렇다고 지금의 악행을 두고 볼 수는 없다고?\\n이해한다. 너의 생각도 옳다. 견해의 차이일 뿐.\\n하지만 곧 그러한 생각조차도 할 수 없게 되어버리겠지.\\n그때가 오면 나는 전력을 다해 너를 제거하고 이 우주를 지킬 뿐이다.\\n그때까지 너는 너만의 생각을 가지고 행동하면 된다.,<확인>,31_2_2_058\\n0,0,0,0,0.0,0,0
30_3_3_013,3층 보스와의 조우_13회차 대사,보헌,파멸에 굴복한 어둠의 존재,31_1_1_063,... 드릴의 힘이 더욱 커지고 있다.\\n음# 아직까진 버틸만 한가?\\n아직은 내말이 무슨 뜻인지 이해 할 수 없을거다.\\n아니# 이해했을 때는 이미 늦었을 것이다.\\n걱정마라# 그것을 막기 위해 내가 여기에 있는 것이다.\\n너는 안심하고# 모든 걸 내려놓고# 천천히 눈을 감으면 될 것이다.,<확인>,31_2_2_063\\n0,0,0,0,0.0,0,0
30_3_3_014,3층 보스와의 조우_14회차 대사,보헌,파멸에 굴복한 어둠의 존재,31_1_1_068,... 드릴의 힘이 더욱 커지고 있다.\\n궁금하군# 과연 네가 언제까지 버틸 수 있을 것인지?\\n음? 드릴의 힘에 잠식되면 어떻게 되느냐고?\\n이제와서 궁금한 것인가?\\n그래... 굳이 말해주자면# 아무 것도 없다.\\n자기 자신은 평소와 다름없이 힘을 사용하며 살아갈 뿐이다.\\n아니# 그렇게 생각하고 있을 뿐이지.\\n실상은 드릴의 의지에 따라 점차 우주를 파멸시키는 행동들을 하게 되지.\\n자신이 무엇을 하고 있는지 의식하지 못한 채...\\n그러다 때가 되었을 때 드릴의 힘은 폭주하게 되고#\\n이 우주를 파멸시킨다.\\n그 순간 모든게 잘못 되었다고 깨닫지만 때는 이미 늦었지.\\n그렇게 되기 전에 내가 막을것이다. 반드시.,<확인>,31_2_2_068\\n0,0,0,0,0.0,0,0
30_3_3_015,3층 보스와의 조우_15회차 대사,보헌,우주를 파멸시킨 나약한 존재,31_1_1_073,음? 그 표정...\\n어째서 그런 걸 알고 있냐는 듯한 표정이군.\\n그래# 그건 바로 내가 직접 겪어봤기 때문이지.\\n음? 그 표정... 무슨 말이냐는 듯한 표정이군.\\n그래. 나는 이 우주가 아닌 이전 우주의 마지막 생존자이면서#\\n이전 우주를 파멸시킨 장본인이며#\\n지금 네가 가진 그 드릴의 소유자이기도 했던 존재다.\\n그렇기 때문에 다시는 그러한 비극이 일어나지 않기 위해서#\\n드릴이 나타날 때마다 찾아다니고 파괴하기를 반복해 왔다.\\n어떤가? 이제 얌전히 포기할 생각이 들었나?\\n음? 그 표정... 납득 못하겠다는 표정이군.\\n상관없다. 어차피 네놈은 곧 드릴에 잠식당할 테니.\\n그때가 오면 너는 아무것도 인지하지 못한 채 쓰러질 것이다.,<확인>,31_2_2_073\\n0,0,0,0,0.0,0,0
30_3_3_016,3층 보스와의 조우_16회차 대사,보헌,우주를 파멸시킨 위선자,31_1_1_078,음? 그 표정...\\n어째서 드림스토커 같은 녀석들한테 협력하고 있냐는 듯한 표정이군.\\n그래# 녀석들은 매우 역겨운 녀석들이지.\\n본래라면 상종조차 안 할 녀석들이었겠지만...\\n그 드뷔시의 능력은 아주 유용하다는 생각이 들었다.\\n시공간의 영향을 받지 않은 채 대상의 기억을 빼앗는 능력...\\n드릴에 잠식된 자들은 하나같이 드릴에 집착하는 모습을 보이지.\\n그들에게서 드릴을 빼앗기 위해서는 죽이는 수밖에 없었다.\\n하지만 드뷔시의 능력을 통해서 그들의 기억을 빼앗음으로써#\\n드릴에 대한 집착을 완전히 지울 수 있었다.\\n불필요한 희생이 줄어들 수 있다는 것이지.\\n음? 그로 인해서 드림스토커로 인한 악행들은 어떻게 되는 것이냐고?\\n그래# 참으로 안타까운 일이지. 하지만 그로 인해서 이 우주를 지킬 수 있다면야...\\n음? 그런건 용납할 수 없다고?\\n네가 용납하든 말든 아무런 상관없다.왜냐하면 너는 곧...\\n드릴의 힘에 잠식될 테니까 말이지.,<확인>,31_2_2_078\\n0,0,0,0,0.0,0,0
30_3_3_017,3층 보스와의 조우_17회차 대사,보헌,우주를 파멸시킨 위선자,31_1_1_083,바보같은 녀석.\\n그렇게 까지 말했음에도 아직도 싸우려는 것이냐?\\n내가 잘 못 생각했군. 넌 이미 드릴의 힘에 잠식되어 버린 것이다.\\n이젠 너를 없애버리는 수 밖에 없다.\\n음? 그 표정...\\n비겁한 겁쟁이에게는 지지 않겠다는 표정이군?\\n파멸을 막기 위해서 라고는 하지만 그것과 싸울 생각은 하지 않고#\\n우주를 위한 것이라며 자신과 타협할 뿐 실제로는 그 힘을 두려워해 도망친 겁쟁이라고?\\n맞는 말이다. 나 또한 그렇게 생각하던 시절이 있었지.\\n하지만 그런건 오만이다!\\n직접 우주가 파멸하는 순간을 보지 못했기에 생각할 수 있는 어리석은 망상인 것을!!\\n내가 깨닫게 해주마!!,<확인>,31_2_2_083\\n0,0,0,0,0.0,0,0
30_3_3_018,3층 보스와의 조우_18회차 대사,보헌,파멸로부터 도망친 비겁한 패배자,31_1_1_088,어째서냐?\\n어째서# 이렇게까지 저항할 수 있는 것이냐?\\n음? 그 표정...\\n이 행성도 구하고 이 우주 또한 파멸로부터 구하겠다는 것인가?\\n음...\\n아니# 아니다!\\n그런건 불가능하다!\\n나 또한 수없이 반복해왔지만 모조리 실패해 버렸다!\\n그러한 절망을 맛보기 전에 내가 지켜주마.\\n네놈도# 이 우주도!,<확인>,31_2_2_088\\n0,0,0,0,0.0,0,0
30_3_3_019,3층 보스와의 조우_19회차 대사,보헌,희망의 빛을 본 수호자,31_1_1_093,너는... 정말로...\\n정말로 굳건하며 강인한 의지를 지녔군...\\n정말로 운명을 극복할 수 있다고 믿는 것인가...?\\n파멸에 대항할 수 있다고 믿고 있는 것인가...?\\n좋다... 너의 그 희망에 나도 걸어보마!\\n하지만 이 나조차 뛰어넘지 못한다면#\\n그저 헛된 망상일 뿐이다!,<확인>,31_2_2_093\\n0,0,0,0,0.0,0,0
30_3_3_020,3층 보스와의 조우_20회차 대사,보헌,파멸의 운명에 저항하는 수호자,31_1_1_098,그래... 나 또한 알고 있었다...\\n이래서는 안된다는 것을...\\n하지만# 우주의 파멸을 이 눈으로 본 나는 두려움에 휩쌓였다.\\n어떻게 해서든 그러한 운명을 막는것이 제일 중요하다고 생각해버렸지.\\n파멸을 막을 수만 있다면 무슨 일이든 해도 된다고 생각했다.\\n하지만# 그러한 생각을 네가 깨우쳐줬다.\\n그 강렬한 의지로# 운명따윈 극복할 수 있다고.\\n그래# 나 또한 느꼈다. 너의 그 의지에!\\n너와 함께 앞으로 파멸의 운명으로부터 저항해 보이겠다!\\n이것은 그러기 위한 첫 발걸음이다...!\\n이 우주... 반드시 지켜내라...!,<확인>,31_2_2_098\\n0,0,0,0,0.0,0,0
30_3_3_021,3층 보스와의 조우_21회차 이후 대사,보헌,파멸의 운명에 저항하는 수호자,31_1_1_103,이 또한 우주를 지키기 위한 과정이다!\\n전력을 다해라.,<확인>,31_2_2_103\\n0,0,0,0,0.0,0,0
30_3_4_001,4층 보스와의 조우_1회차 대사,나흐,자칭 전 우주의 패자,31_1_1_009,안녕하시렵니까?\\n제 이름은 나흐.\\n나흐의 나는# 바로 '나'.\\n흐는 흐흐 웃을 때 흐입니다만?\\n...\\n그래요...... 탐험자 양반.\\n당신의 활약상? 잘 들었습니다.\\n이 나흐가 있는 곳까지 도달했다니# 제법이군요?\\n하지만# 제 관심에 작은 티끌만 남겼을 정도랄까요.\\n그저 당신의 운이 좋았을지도 모르겠군요.\\n자 그럼# 작은 시험을 하나 내보겠습니다.\\n당신의 진정한 실력을 끌어내기 위한...\\n이 나흐의 시련을 한 번 받아보시지요...! 흐흣.,<확인>,31_2_2_009\\n0,0,0,0,0.0,0,0
30_3_4_002,4층 보스와의 조우_2회차 대사,나흐,오만한 수문장,31_1_1_014,안녕하시렵니낏?\\n한층 더 강해진 나흐입니다. 흐흣.\\n이렇게 또 만나게 되었군요.\\n이전 만남은 즐거웠습니다.\\n오랜만에 느끼는.. 소소한 여흥이었지요.\\n적당한 놀이거리로는 쓸만했을지도 모르겠군요?\\n어떻습니까? 저에게 한번 더 즐거움을 안겨주시지요..!,<확인>,31_2_2_014\\n0,0,0,0,0.0,0,0
30_3_4_003,4층 보스와의 조우_3회차 대사,나흐,피로 물든 날개를 펼치다,31_1_1_019,아아# 또 당신이군요.\\n(펄럭!!)\\n어떻습니까? 나의 날개.\\n정말 아름답지 않나요?\\n마디 하나하나 묻어있는 수많은 핏방울 덕에 오묘한 빛을 가질 수 있게 되었지요...\\n...잘 보이지 않는다구요?\\n흐흣# 애써 부정하려 마십시오.\\n그저 겁에 질려 못 본 척 하는 것이 아닐런지..?\\n제 말이 거짓말 같으신가요?\\n그럼# 이리 가까이 와서 좀 더 자세히 들여다 보시지요...!,<확인>,31_2_2_019\\n0,0,0,0,0.0,0,0
30_3_4_004,4층 보스와의 조우_4회차 대사,나흐,지독한 탐미주의자,31_1_1_024,예전부터 느꼈던 것이지만...\\n당신이 들고 있는 그것# 대체 무엇인지 여쭤봐도 되겠습니까?\\n...아아# 땅을 뚫는 무기라...\\n정말 볼품없고 투박하기 그지 없군요.\\n단언컨대# 절대적인 강함은 반드시 미려한 형태로 담겨져야 합니다.\\n(펄럭!!)\\n마치 저의 날개처럼...\\n여전히 와닿지 않으신가요?\\n다시 제대로 가르쳐 드리겠습니다.,<확인>,31_2_2_024\\n0,0,0,0,0.0,0,0
30_3_4_005,4층 보스와의 조우_5회차 대사,나흐,도발적인 나르시스트,31_1_1_029,아니# 잠깐... 당신의 드릴...\\n그 터무니없는 크기는… 대체 무엇이죠?\\n아아# 정말 참을 수 없군요..!\\n야만적이고# 볼품없는...\\n(한숨)\\n소귀에 경읽기 수준이군요.\\n당신은 짐승처럼 내 말을 이해하지 못하는 것 같습니다.\\n여전히 제 지론을 이해할 수 없다면...\\n어쩔 수 없지요# 한번 더 매를 드는 수밖에!,<확인>,31_2_2_029\\n0,0,0,0,0.0,0,0
